2025-04-29,33.461,24.195999999999998,1.232,37.277,29.524999999999995,1.232,2.32,17.630999999999997,39.001000000000005,0.6898517761398737,-0.2653795203904928,24.339299999999994,5.462700000000002,40309.558499999985
2025-04-30,33.57899999999999,24.499999999999986,2.506999999999999,37.227999999999994,29.773999999999997,2.506999999999999,4.18,17.052000000000007,38.062,0.7151967399311379,-0.006830535627374113,21.9854,5.2978000000000005,38890.62139999998
2025-05-01,33.377999999999986,24.59599999999999,2.3979999999999997,37.002,29.954,2.3979999999999997,6.28,16.978000000000005,37.871,0.6972544972014489,0.159202634238111,22.6608,5.238200000000002,39076.6598
2025-05-02,33.25499999999999,24.705000000000005,2.3859999999999997,37.04800000000001,29.887000000000008,2.3859999999999997,6.34,16.824,38.023999999999994,0.6901197703186418,0.17585326036579996,22.33719999999999,5.104199999999999,39301.07660000001
2025-05-03,33.23899999999999,24.687,2.3859999999999997,37.05500000000001,29.84300000000001,2.3859999999999997,6.61,16.981000000000005,37.945,0.6875039370828856,0.1629897337449335,22.632799999999996,5.042299999999998,38914.03820000001
2025-05-04,33.25399999999999,24.643,2.3859999999999997,37.016000000000005,29.785,2.3859999999999997,7.71,16.895000000000003,38.135999999999996,0.6930582225013536,0.15620084674122028,22.33079999999999,5.013199999999998,39307.90930000001
2025-05-05,33.26999999999999,24.636000000000003,2.3779999999999997,37.037000000000006,29.823999999999998,2.3779999999999997,7.46,17.008000000000006,37.919999999999995,0.6793107809233588,0.16945322020711756,22.632799999999996,4.950699999999998,38921.6618
2025-04-30,32.873999999999995,23.639999999999986,1.621,36.998999999999995,29.31999999999999,1.621,5.33,17.769000000000002,38.802000000000014,0.6702328460614377,0.5816793963156026,22.2192,5.029099999999997,38838.435799999985
2025-05-01,33.25599999999999,24.41999999999999,3.6779999999999986,37.082,29.45699999999999,3.6779999999999986,5.85,16.834,38.212,0.7544060881719205,0.48463314635108146,22.070700000000006,4.936699999999998,38551.675500000005
2025-05-02,33.13999999999998,24.489999999999988,3.946,37.146,29.47899999999998,3.946,6.38,16.918999999999997,38.062000000000005,0.7672389276715919,0.24613113171997417,22.154,4.813599999999999,38498.01440000001
2025-05-03,33.21299999999999,24.542999999999992,3.657000000000001,37.146,29.514999999999986,3.657000000000001,6.29,16.972,37.991,0.7891810965551009,0.04077671017406628,22.1383,4.7730999999999995,38452.0802
2025-05-04,33.38599999999999,24.59999999999999,3.951000000000001,37.135999999999996,29.488999999999987,3.951000000000001,6.62,16.877000000000002,37.644,0.7871615460852693,0.04017618254872175,22.210399999999996,4.8022,38536.3398
2025-05-05,33.39699999999999,24.733,3.6620000000000017,37.141999999999996,29.51399999999998,3.6620000000000017,7.1,16.863000000000003,37.532999999999994,0.7834815191729999,0.04133405803185566,22.195499999999992,4.8362,38562.4006
2025-05-06,33.33899999999999,24.705000000000005,3.9550000000000005,37.10399999999999,29.505999999999986,3.9550000000000005,6.87,16.768,37.51199999999999,0.7866009591935827,0.023337773767033464,22.197199999999995,4.8294999999999995,38557.1099
